date, Iron_Feed,Silica_Feed,Starch_Flow,Amina_Flow,Ore_Pulp_Flow,Ore_Pulp_pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation_Column_04AirFlow,Flotation_Column_05AirFlow,Flotation _Column06Air Flow,Flotation_Column07AirFlow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation _Column04Level,Flotation_Column05Level,Flotation_Column06Level,Flotation_Column07Level,Iron_Concentrate,Silica _Concentrate
12-03-2017 20:00,"59,05","11,2","4032,23","3,08,228","40000106,45,161","9,97,363","185239,76,147","248,95","256,97","2,51,147","2,95,096","306,4","2,51,038","2,50,598","83591042,85,714","8126197,04,918","87930630,31,915","5,60,155","549,68","542,7","5,31,615","67,11","1,9"
12-03-2017 20:00,"59,05","11,2","4019,53","3,08,228","4001611,72,043","9,97,387","185233,37,615","2,48,401","2,53,784","2,49,719","2,95,096","306,4","2,50,598","2,50,378","8,35,782","81237289,07,104","87927877,65,957","5,56,055","5,45,825","551,1","5,21,685","67,11","1,9"
12-03-2017 20:00,"59,05","11,2","4004,88","3,08,838","40032127,95,699","99,741","185226,99,083","2,47,742","249,17","2,48,401","2,95,096","306,4","2,49,829","248,73","83565357,14,286","81212607,65,027","879,25,125","556,25","5,48,025","579,94","542,38","67,11","1,9"
12-03-2017 21:00,"59,05","11,2","4303,91","4,89,624","4,07,109","99,668","1,77","253,96","2,51,016","2,48,423","2,95,096","306,4","2,50,356","2,50,972","81998528,57,143","6,48,196","87589300,53,191","5,65,548","4,89,314","5,10,098","4,28,162","67,11","1,9"
12-03-2017 21:00,"59,05","11,2","4305,47","488,77","4,05,762","99,668","1,77","2,53,477","2,50,269","2,49,873","2,95,096","306,4","2,50,488","2,47,896","81985685,71,429","625,2","87586547,87,234","5,48,358","4,96,254","5,36,422","4,39,418","67,11","1,9"
12-03-2017 21:00,"59,05","11,2","4313,67","4,85,229","4,09,453","99,668","1,77","2,53,257","2,51,851","2,50,181","2,95,096","306,4","2,50,488","2,49,653","81972842,85,714","5,94,498","87583795,21,277","5,23,046","5,07,598","595,12","4,89,518","67,11","1,9"
12-03-2017 21:00,"59,05","11,2","4287,11","4,93,042","4,03,887","99,668","1,77","2,53,389","2,52,378","2,50,752","2,95,096","306,4","2,51,191","2,51,982","819,6","5,74,332","87581042,55,319","5,06,406","5,20,928","6,29,734","5,53,302","67,11","1,9"
12-03-2017 21:00,"59,05","11,2","4247,66","4,92,612","3,96,498","99,668","1,77","2,53,784","2,54,203","2,51,556","2,95,096","306,4","2,52,079","2,50,499","7,72,682","5,45,473","87578289,89,362","4,82,552","526,55","643,75","598,03","67,11","1,9"
12-03-2017 22:00,"59,05","11,2","3744,92","5,41,565","4,00,225","9,98,858","1,77","2,47,522","2,53,521","2,50,225","2,95,096","306,4","2,49,983","2,52,334","5,64,851","5,62,273","5,55,794","5,26,363","5,47,807","5,41,916","5,81,494","66,29","1,09"
12-03-2017 22:00,"59,05","11,2","3408,4","5,47,424","3,93,369","9,99,082","1,77","2,48,467","254,18","2,51,917","2,95,096","306,4","2,51,279","2,49,434","5,52,089","5,68,731","5,52,715","5,17,146","531,06","5,38,556","5,74,108","66,29","1,09"
12-03-2017 22:00,"59,05","11,2","2631,93,475","5,35,889","4,00,869","9,99,305","1,77","2,48,093","2,46,204","2,52,664","2,95,096","306,4","2,50,576","2,51,609","5,34,121","5,48,227","562,32","5,46,873","5,32,161","5,28,308","555,01","66,29","1,09"
12-03-2017 22:00,"59,05","11,2","185,54,695","5,36,499","4,03,799","9,99,529","1,77","2,48,269","249,28","2,50,334","2,95,096","306,4","2,51,235","2,49,741","5,31,318","5,43,356","5,44,301","5,67,185","5,35,583","5,45,388","5,37,523","66,29","1,09"
12-03-2017 22:00,"59,05","11,2","1079,00,425","5,41,504","3,99,697","9,99,752","1,77","2,48,049","2,50,488","2,48,708","2,95,096","306,4","2,50,071","248,95","5,41,378","5,49,867","5,47,533","5,88,597","5,56,288","5,52,388","5,19,036","66,29","1,09"
12-03-2017 22:00,"59,05","11,2","3,02,539","5,38,391","402,51","9,99,976","1,77","2,47,786","252,51","2,46,863","2,95,096","306,4","2,50,049","2,49,258","5,68,104","5,48,113","541,44","5,56,996","5,45,049","5,79,156","5,23,945","66,29","1,09"
12-03-2017 22:00,"59,05","11,2","3074,61","5,49,072","3,96,768","10,002","1,77","2,47,192","2,51,938","2,49,851","2,95,096","306,4","2,48,159","2,51,719","5,76,412","541,48","5,37,769","5,32,655","5,33,986","5,76,524","5,39,508","66,29","1,09"
12-03-2017 23:00,"59,05","11,2","4636,13","5,24,841","3,95,493","10,069","17,638","2,48,104","2,50,016","2,47,445","2,95,096","306,4","2,50,862","2,52,158","5,60,422","5,44,568","5,40,739","5,89,549","5,85,039","5,88,116","556,89","67,22",1
12-03-2017 23:00,"59,05","11,2","2,31,934","530,67","3,98,848","1,00,705","1,76,346","2,48,071","250,06","2,49,708","2,95,096","306,4","2,49,884","2,47,654","5,77,714","5,49,725","5,68,367","5,38,225","5,67,687","602,48","617,09","67,22",1
12-03-2017 23:00,"59,05","11,2","11,86,572","5,25,208","4,01,807","1,00,719","1,76,312","2,48,489","2,42,325","2,50,038","2,95,096","306,4","2,49,203","2,50,961","5,59,546","566,12","5,65,153","5,16,997","5,56,813","5,91,476","6,45,859","67,22",1
12-03-2017 23:00,"59,05","11,2","2141,21","534,18","4,09,468","1,00,733","1,76,277","2,49,554","2,49,434","2,50,884","2,95,096","306,4","2,49,796","2,48,643","5,46,658","5,51,903","5,75,673","5,17,872","5,48,443","5,52,556","6,16,287","67,22",1
12-03-2017 23:00,"59,05","11,2","4150,2","5,20,752","3,99,009","1,00,747","1,76,243","2,51,697","2,55,674","2,53,224","2,95,096","306,4","2,50,455","2,51,224","5,35,573","5,44,659","5,78,292","533,55","5,21,867","5,15,419","544,94","67,22",1
12-03-2017 23:00,"59,05","11,2","4279,69","5,29,297","4,07,065","1,00,761","1,76,208","2,52,642","2,51,807","2,53,136","2,95,096","306,4","2,51,115","2,52,202","5,45,482","544,32","5,57,386","535,12","5,25,724","513,57","4,96,193","67,22",1
13-03-2017 00:00,"59,05","11,2","228776758,92,857","4,03,381","4,02,524","9,14,752","1,59,675","2,47,346","2,57,146","2,50,697","2,95,096","306,4","2,50,906","2,50,928","5,19,607","4,72,182","557,9","64941866,66,667","4,27,603","69210607,84,314","2,71,048","66,97",1
13-03-2017 00:00,"59,05","11,2","229635566,96,429","4,04,266","403,74","9,14,119","1,59,503","2,48,906","2,56,157","2,52,499","2,95,096","306,4","250,51","2,50,181","5,16,604","4,40,153","5,64,563","6,48,652","4,02,871","69216402,94,118","2,59,901","66,97",1
13-03-2017 00:00,"59,05","11,2","2304,94,375","4,06,036","3,99,126","9,13,487","15,933","2,50,543","2,53,114","2,51,345","2,95,096","306,4","2,50,334","2,49,236","5,10,523","4,21,545","5,70,601","611,76","3,74,479","69222198,03,922","2,51,878","66,97",1
13-03-2017 00:00,"59,05","11,2","231353183,03,572","400,36","3,98,877","9,12,854","1,59,158","2,50,499","244,38","2,49,554","2,95,096","306,4","250,06","2,50,247","5,14,302","4,21,151","5,64,556","5,73,148","3,46,169","69227993,13,725","2,43,853","66,97",1
13-03-2017 00:00,"59,05","11,2","232211991,07,143","3,99,506","3,97,808","9,12,222","1,58,986","2,50,269","2,45,237","2,48,456","2,95,096","306,4","2,50,829","2,51,708","5,31,193","4,20,701","5,89,002","5,35,018","3,14,332","69233788,23,529","2,37,697","66,97",1
13-03-2017 00:00,"59,05","11,2","233070799,10,714","3,98,224","4,00,869","9,11,589","1,58,814","2,49,697","2,45,138","2,47,786","2,95,096","306,4","249,51","2,49,532","5,30,217","4,31,124","5,85,359","4,91,014","2,85,909","69239583,33,333","2,37,587","66,97",1
13-03-2017 00:00,"59,05","11,2","233929607,14,286","3,93,555","4,03,125","9,10,957","1,58,642","2,50,104","2,48,961","2,50,488","2,95,096","306,4","2,48,796","2,48,928","5,41,954","4,16,281","5,89,538","4,48,714","2,58,424","69245378,43,137","2,41,227","66,97",1
13-03-2017 00:00,"59,05","11,2","234788415,17,857","3,92,639","4,04,839","9,10,324","15,847","2,51,345","2,50,807","2,53,169","2,95,096","306,4","2,50,807","2,52,817","5,52,814","4,26,332","5,83,604","4,06,072","2,33,723","69251173,52,941","2,42,055","66,97",1
13-03-2017 00:00,"59,05","11,2","235647223,21,429","393,86","4,01,953","9,09,692","1,58,298","2,51,807","2,48,983","2,51,927","2,95,096","306,4","2,50,236","2,50,378","5,62,499","4,27,892","5,70,982","4,19,318","1,86,436","69256968,62,745","244,9","66,97",1
13-03-2017 00:00,"59,05","11,2","236506,03,125","3,94,287","3,99,902","9,09,059","1,58,126","2,51,949","2,50,576","2,49,071","2,95,096","306,4","2,48,818","2,51,785","5,58,595","4,05,601","5,74,813","4,69,551","18604695,65,217","69262763,72,549","2,34,082","66,97",1
13-03-2017 01:00,"57,35","12,27","237364839,28,572","3,91,113","3,97,808","9,08,293","1,57,954","2,51,598","2,51,235","2,48,071","2,95,096","306,4","2,48,939","249,5","5,64,776","3,93,536","5,84,711","5,09,353","18565791,30,435","69268558,82,353","1,79,623","66,24","1,04"
13-03-2017 01:00,"57,35","12,27","238223647,32,143","3,91,388","4,00,298","9,07,454","1,57,781","2,50,939","2,50,928","2,47,786","2,95,096","306,4","2,50,598","2,50,906","5,60,472","3,79,438","6,05,296","5,44,568","18526886,95,652","69274353,92,157","180,05,842","66,24","1,04"
13-03-2017 01:00,"57,35","12,27","239082455,35,714","3,90,076","4,02,817","9,06,615","1,57,609","2,51,136","2,52,499","2,49,489","2,95,096","306,4","2,50,367","2,48,763","5,49,511","4,10,621","5,94,907","5,65,798","1848798,26,087","69280149,01,961","180,49,384","66,24","1,04"
13-03-2017 01:00,"57,35","12,27","239941263,39,286","3,86,017","4,00,078","9,05,776","1,57,437","2,51,367","2,53,202","2,50,203","2,95,096","306,4","2,49,543","249,39","548,81","4,18,885","5,95,205","5,65,741","18449078,26,087","69285944,11,765","180,92,926","66,24","1,04"
13-03-2017 01:00,"57,35","12,27","240800071,42,857","3,83,728","4,05,864","9,04,937","1,57,265","2,52,081","2,48,698","2,51,334","2,95,096","306,4","2,50,818","2,50,642","5,55,567","3,95,778","6,09,126","5,65,822","18410173,91,304","69291739,21,569","181,36,468","66,24","1,04"
13-03-2017 01:00,"57,35","12,27","241658879,46,429","3,88,062","3,99,009","9,04,098","1,57,093","2,52,609","2,53,312","2,51,884","2,95,096","306,4","2,50,159","2,51,917","5,55,942","3,76,915","6,08,211","566,43","18371269,56,522","69297534,31,373","18,18,001","66,24","1,04"
13-03-2017 01:00,"57,35","12,27","24251,76,875","3,81,104","3,97,544","9,03,259","1,56,921","2,52,686","2,53,081","2,50,664","2,95,096","306,4","2,49,247","2,50,115","5,49,336","375,98","616,95","5,62,718","18332365,21,739","69303329,41,176","182,23,552","66,24","1,04"
13-03-2017 01:00,"57,35","12,27","243376495,53,572","3,78,357","4,05,615","90,242","1,56,749","2,51,971","2,50,928","2,48,906","2,95,096","306,4","2,48,741","248,73","5,25,388","3,89,404","6,09,504","5,46,464","18293460,86,957","6930912,45,098","182,67,094","66,24","1,04"
13-03-2017 01:00,"57,35","12,27","244235303,57,143","3,84,003","403,74","9,01,581","1,56,577","2,51,444","2,46,357","2,48,148","2,95,096","306,4","2,49,653","2,50,159","5,40,027","3,93,881","6,21,776","5,55,427","18254556,52,174","69314919,60,784","183,10,636","66,24","1,04"
13-03-2017 01:00,"57,35","12,27","245094111,60,714","3,78,418","3,98,599","9,00,742","1,56,404","2,51,653","2,46,324","2,49,642","2,95,096","306,4","2,50,411","2,49,785","5,48,835","4,04,133","6,33,052","5,37,286","18215652,17,391","69320714,70,588","183,54,178","66,24","1,04"
13-03-2017 01:00,"57,35","12,27","245952919,64,286","3,74,146","4,00,122","8,99,903","1,56,232","2,51,378","250,06","2,50,345","2,95,096","306,4","2,50,345","2,48,884","5,51,238","4,10,814","6,32,026","5,04,629","18176747,82,609","69326509,80,392","18,39,772","66,24","1,04"
13-03-2017 02:00,"57,35","12,27","3198,24","4,60,938","3,99,258","9,73,532","1,71,631","247,83","2,49,763","248,95","2,95,096","306,4","2,50,115","2,49,456","553,39","2565194,80,916","5,24,335","5,48,283","5,29,689","5,60,284","5,31,725","67,04","1,25"
13-03-2017 02:00,"57,35","12,27","3179,3","4,64,478","4,05,088","97,365","1,71,666","2,48,093","2,50,796","2,49,412","2,95,096","306,4","2,50,269","2,50,972","5,46,133","25690859,54,198","5,10,413","5,69,181","5,24,896","556,14","5,31,838","67,04","1,25"
13-03-2017 02:00,"57,35","12,27","3218,36","4,64,172","4,07,168","9,73,767","1,717","2,47,896","2,50,466","2,50,818","2,95,096","306,4","2,49,939","2,48,687","553,04","25729770,99,237","4,97,301","5,86,291","5,37,731","5,45,276","533,33","67,04","1,25"
13-03-2017 02:00,"57,35","12,27","3228,32","457,52","3,97,354","9,73,885","1,71,734","2,48,379","2,44,688","2,51,719","2,95,096","306,4","249,17","2,51,104","5,57,344","25768682,44,275","4,99,786","5,87,029","5,48,027","5,39,564","5,37,742","67,04","1,25"
13-03-2017 02:00,"57,35","12,27","3231,84","4,66,919","3,97,002","9,74,003","1,71,769","2,48,335","2,49,192","251,96","2,95,096","306,4","2,49,302","2,49,324","5,71,508","25807593,89,313","5,24,981","5,72,385","5,48,631","5,46,732","5,49,054","67,04","1,25"
13-03-2017 02:00,"57,35","12,27","3263,87","4,64,722","4,00,664","9,74,121","1,71,803","2,48,555","252,4","2,51,543","2,95,096","306,4","2,49,807","2,51,807","5,54,841","25846505,34,351","5,53,145","5,43,557","5,53,589","5,54,964","5,57,771","67,04","1,25"
13-03-2017 02:00,"57,35","12,27","3334,18","4,63,074","3,98,965","9,74,239","1,71,838","2,47,764","2,52,004","2,50,203","2,95,096","306,4","2,50,269","249,17","5,41,779","25885416,79,389","572,14","516,56","5,40,705","5,50,372","5,65,109","67,04","1,25"
13-03-2017 02:00,"57,35","12,27","3316,41","4,71,191","3,94,043","9,74,357","1,71,872","2,48,071","2,47,852","2,48,511","2,95,096","306,4","2,50,269","2,53,784","5,50,537","25924328,24,427","586,49","507,81","540,32","546,06","570,52","67,04","1,25"
13-03-2017 02:00,"57,35","12,27","3305,27","4,68,994","3,94,658","9,74,475","1,71,907","2,48,335","2,47,852","2,48,643","2,95,096","306,4","2,50,137","2,52,004","5,44,531","25963239,69,466","5,87,624","5,06,523","5,42,135","5,45,388","5,64,394","67,04","1,25"
13-03-2017 02:00,"57,35","12,27","3275,2","464,6","3,95,127","9,74,592","1,71,941","2,48,687","2,48,511","248,95","2,95,096","306,4","2,49,829","2,49,763","5,31,418","26002151,14,504","5,93,183","5,04,573","544,72","5,43,148","5,49,935","67,04","1,25"
13-03-2017 02:00,"57,35","12,27","3262,11","4,67,407","3,95,156","97,471","1,71,976","2,48,467","2,48,665","2,49,016","2,95,096","306,4","2,49,895","2,52,378","5,40,878","26041062,59,542","5,91,886","5,11,248","5,38,557","5,47,292","544,42","67,04","1,25"
13-03-2017 03:00,"57,35","12,27","3267,97","4,68,689","399,17","9,74,828","17,201","2,49,851","2,46,687","2,48,972","2,95,096","306,4","2,50,115","249,06","5,55,792","2607997,40,458","5,69,763","523,67","5,32,827","558,1","5,33,278","66,42","2,46"
13-03-2017 03:00,"57,35","12,27","3289,06","4,66,797","3,97,588","9,74,946","1,72,045","250,73","2,49,807","2,48,643","2,95,096","306,4","2,50,203","2,50,247","5,49,336","26118885,49,618","5,53,795","5,32,735","5,33,043","5,50,372","5,34,049","66,42","2,46"
13-03-2017 03:00,"57,35","12,27","3265,23","4,67,346","4,01,074","9,75,064","1,72,079","2,50,598","251,06","2,49,939","2,95,096","306,4","2,50,049","2,48,884","5,40,377","26157796,94,656","5,23,636","5,42,186","5,37,343","5,45,724","5,28,196","66,42","2,46"
13-03-2017 03:00,"57,35","12,27","3282,81","4,64,844","4,02,041","9,75,185","1,72,114","2,51,367","2,52,444","2,52,312","2,95,096","306,4","2,49,785","2,50,488","5,31,118","26196708,39,695","4,97,787","5,58,439","5,42,795","5,46,284","5,22,846","66,42","2,46"
13-03-2017 03:00,"57,35","12,27","3309,38","4,67,773","4,04,121","9,75,315","1,72,148","2,51,235","2,51,829","2,51,807","2,95,096","306,4","2,49,363","249,06","553,54","26235619,84,733","4,98,331","5,82,888","5,51,494","5,52,108","5,31,617","66,42","2,46"
13-03-2017 03:00,"57,35","12,27","3340,23","464,39","4,03,376","9,75,444","1,72,182","2,51,056","2,50,143","250,08","2,95,096","306,4","2,50,006","2,51,461","5,78,207","26274531,29,771","5,14,809","5,73,884","5,63,526","555,18","541,43","66,42","2,46"
13-03-2017 03:00,"57,35","12,27","3428,32","4,66,614","4,02,686","9,75,574","1,72,217","2,51,485","244,72","2,49,554","2,95,096","306,4","2,50,433","2,48,511","5,75,436","26313442,74,809","5,41,975","5,50,295","5,57,533","547,74","5,46,105","66,42","2,46"
13-03-2017 03:00,"57,35","12,27","3541,21","4,61,273","4,03,345","9,75,703","1,72,251","2,51,587","2,49,335","249,39","2,95,096","306,4","2,50,159","2,50,873","5,63,925","26352354,19,847","5,68,145","534,28","5,65,517","549,7","5,61,828","66,42","2,46"
13-03-2017 03:00,"57,35","12,27","3572,27","4,68,597","4,02,979","9,75,832","1,72,286","2,51,202","2,50,763","2,49,335","2,95,096","306,4","2,49,884","2,51,257","5,51,788","26391265,64,886","5,90,943","5,32,713","553,81","552,64","5,70,105","66,42","2,46"
13-03-2017 03:00,"57,35","12,27","3550,39","4,78,058","3,99,902","9,75,962","17,232","2,52,026","2,53,619","249,17","2,95,096","306,4","2,50,104","249,28","5,35,397","26430177,09,924","6,05,515","5,36,133","542,11","556,98","5,68,032","66,42","2,46"
13-03-2017 04:00,"57,35","12,27","3980,86","4,31,763","4,06,348","1,01,626","1,74","250,95","2,45,984","2,51,169","2,95,096","306,4","2,50,071","2,50,027","5,38,826","77693769,23,077","5,67,177","3,23,199","4,14,737","5,44,939","389,65","66,44","2,67"
13-03-2017 04:00,"57,35","12,27","3987,5","4,30,359","4,09,014","1,01,614","1,74","2,51,125","2,46,445","2,51,741","2,95,096","306,4","2,48,665","2,52,026","5,42,479","78254515,38,462","5,57,305","3,15,543","417,93","5,90,356","3,97,487","66,44","2,67"
13-03-2017 04:00,"57,35","12,27","4041,02","4,35,791","4,06,904","1,01,602","1,74","250,95","2,41,194","2,50,818","2,95,096","306,4","2,48,115","2,48,884","5,42,129","78815261,53,846","548,99","3,47,537","4,30,433","6,04,356","3,95,886","66,44","2,67"
13-03-2017 04:00,"57,35","12,27","4066,21","4,41,345","4,04,268","10,159","1,74","2,50,532","2,54,048","250,51","2,95,096","306,4","2,50,642","2,48,313","5,46,984","79376007,69,231","5,23,907","4,02,848","4,38,254","5,79,212","4,06,536","66,44","2,67"
13-03-2017 04:00,"57,35","12,27","4071,88","4,42,993","403,74","1,01,579","1,74","2,50,488","2,51,587","2,50,291","2,95,096","306,4","2,49,148","2,48,884","553,39","79936753,84,615","5,20,238","4,66,604","4,63,756","5,59,164","4,15,202","66,44","2,67"
13-03-2017 04:00,"57,35","12,27","4084,57","4,37,073","3,98,965","1,01,567","1,74","2,49,895","250,95","2,48,687","2,95,096","306,4","2,49,543","252,51","5,58,094","8,04,975","5,11,868","5,23,324","4,74,934","5,17,939","4,18,505","66,44","2,67"
13-03-2017 04:00,"57,35","12,27","4061,33","429,81","4,06,348","1,01,555","1,74","2,50,225","2,50,334","2,48,511","2,95,096","306,4","2,50,005","248,95","5,58,995","7,96,766","5,37,662","5,63,362","4,87,273","5,26,179","432,19","66,44","2,67"
13-03-2017 04:00,"57,35","12,27","4053,32","4,37,317","4,10,127","1,01,543","1,74","2,50,071","2,48,489","2,49,302","2,95,096","306,4","2,50,642","2,48,313","5,50,938","7,69,352","5,44,518","6,00,589","4,96,973","5,38,164","4,43,616","66,44","2,67"
13-03-2017 04:00,"57,35","12,27","4017,58","4,34,387","3,94,102","1,01,532","1,74","2,48,862","2,48,093","2,48,599","2,95,096","306,4","2,49,917","2,52,444","5,35,623","7,44,939","5,62,428","6,28,204","5,13,273","5,57,484","4,68,057","66,44","2,67"
13-03-2017 04:00,"57,35","12,27","4043,55","4,32,861","4,01,777","10,152","1,74","2,49,324","2,48,269","2,48,511","2,95,096","306,4","2,50,225","2,48,752","5,34,922","7,12,482","5,71,165","6,40,706","5,21,424","5,68,068","498,46","66,44","2,67"
13-03-2017 05:00,"57,35","12,27","4076,76","4,29,993","406,26","1,01,508","1,74","2,48,203","2,50,269","2,50,488","2,95,096","306,4","2,49,873","2,48,489","5,44,031","6,94,353","5,76,294","6,54,805","5,46,431","5,60,956","5,16,445","66,61","1,95"
13-03-2017 05:00,"57,35","12,27","4076,56","4,36,829","4,09,014","1,01,496","1,74","2,48,467","2,48,708","2,51,104","2,95,096","306,4","2,49,434","2,52,861","5,46,833","6,63,145","5,70,957","6,52,731","5,49,625","5,51,492","5,50,374","66,61","1,95"
13-03-2017 05:00,"57,35","12,27","4067,38","4,30,481","4,07,432","1,01,485","1,74","247,72","2,50,291","2,51,147","2,95,096","306,4","2,49,983","2,48,599","5,50,187","6,50,689","5,78,077","6,31,955","5,46,701","5,55,076","5,90,212","66,61","1,95"
13-03-2017 05:00,"57,35","12,27","4036,52","4,37,927","4,05,117","1,01,473","1,74","2,48,225","2,50,686","2,51,345","2,95,096","306,4","2,50,642","2,49,653","5,51,888","6,44,567","5,54,658","6,15,623","544,39","5,66,668","6,16,587","66,61","1,95"
13-03-2017 05:00,"57,35","12,27","4019,14","4,41,589","3,96,709","1,01,461","1,74","2,47,302","2,51,697","2,51,367","2,95,096","306,4","2,49,917","2,52,598","5,68,254","6,36,863","5,35,454","6,28,127","5,48,634","560,34","6,31,985","66,61","1,95"
13-03-2017 05:00,"57,35","12,27","3973,63","4,39,148","4,07,402","1,01,449","1,74","2,48,577","2,53,784","2,50,181","2,95,096","306,4","2,49,631","2,48,159","5,56,093","6,11,608","5,21,479","6,23,363","5,43,676","5,60,004","6,32,421","66,61","1,95"
13-03-2017 05:00,"57,35","12,27","3949,41","4,40,412","394,88","1,01,438","1,74","2,48,165","2,54,569","2,49,856","2,95,096","306,4","2,50,174","252,34","5,54,541","5,89,467","4,99,319","627,34","5,52,516","547,1","6,29,473","66,61","1,95"
13-03-2017 05:00,"57,35","12,27","3954,3","4,32,373","3,95,815","1,01,426","1,74","2,48,818","2,41,963","2,49,642","2,95,096","306,4","2,50,269","249,95","5,37,524","5,74,194","515,57","6,45,724","5,72,348","542,56","6,35,103","66,61","1,95"
13-03-2017 05:00,"57,35","12,27","3962,11","421,57","3,99,873","1,01,414","1,74","2,48,016","2,48,126","2,49,796","2,95,096","306,4","2,50,455","2,49,763","5,35,372","5,55,223","5,22,255","6,32,893","579,31","5,57,848","6,29,609","66,61","1,95"
13-03-2017 05:00,"57,35","12,27","3962,89","4,31,335","3,97,251","1,01,402","1,74","2,48,038","2,46,621","2,49,829","2,95,096","306,4","2,50,488","2,51,136","5,37,224","5,39,729","5,38,417","6,03,186","5,82,316","589,18","626,58","66,61","1,95"
13-03-2017 05:00,"57,35","12,27","3962,89","433,35","396,68","10,139","1,74","2,48,071","2,46,094","2,49,829","2,95,096","306,4","2,50,488","2,51,367","5,37,524","537,52","541,17","598,44","582,73","594,22","626,25","66,61","1,95"
13-03-2017 09:00,"56,42","12,99","3807,42","4,35,913","4,01,924","9,93,398","1,72,007","2,53,652","2,52,422","2,50,334","2,95,096","306,4","2,49,895","2,49,258","5,47,134","5,84,531","3,76,607","516,48","5,21,315","5,21,859","5,32,115","65,94","2,02"
13-03-2017 09:00,"56,42","12,99","3950,39","4,53,674","4,01,982","9,93,598","1,72,076","2,54,333","2,48,291","248,73","2,95,096","306,4","2,48,489","2,48,049","5,60,797","5,66,578","4,14,646","5,26,676","5,16,141","5,47,572","5,20,304","65,94","2,02"
13-03-2017 09:00,"56,42","12,99","4066,41","4,55,505","4,05,146","9,93,798","1,72,145","2,53,345","2,49,983","2,47,192","2,95,096","306,4","2,48,335","2,48,137","553,29","5,39,561","4,55,647","5,12,737","4,90,858","560,9","5,27,812","65,94","2,02"
13-03-2017 09:00,"56,42","12,99","4060,16","4,57,153","407,52","9,93,998","1,72,213","2,53,345","2,47,412","2,51,147","2,95,096","306,4","248,73","2,50,708","5,46,533","512,03","496,93","472,66","481,93","558,38","505,96","65,94","2,02"
13-03-2017 09:00,"56,42","12,99","3991,41","4,57,092","4,06,143","9,94,198","1,72,282","2,53,235","247,61","2,51,104","2,95,096","306,4","2,48,884","2,50,818","5,46,934","5,10,841","5,01,624","4,71,214","4,77,414","5,57,372","5,06,015","65,94","2,02"
13-03-2017 09:00,"56,42","12,99","3870,51","4,56,238","3,94,541","9,94,398","1,72,351","2,52,114","2,49,214","2,50,664","2,95,096","306,4","2,50,269","2,51,477","5,50,938","4,99,517","5,49,049","4,55,466","440,02","549,42","5,07,448","65,94","2,02"
13-03-2017 09:00,"56,42","12,99","3781,45","4,53,674","4,02,568","9,94,598","17,242","2,50,884","2,47,786","2,50,291","2,95,096","306,4","2,50,225","2,48,467","5,54,091","4,91,927","5,97,819","4,32,461","4,66,791","5,53,899","5,14,345","65,94","2,02"
13-03-2017 09:00,"56,42","12,99","3653,71","455,75","4,10,186","9,94,798","1,72,489","2,50,466","2,49,324","2,50,488","2,95,096","306,4","2,49,807","2,48,357","5,49,636","4,72,494","6,17,088","4,47,691","4,45,361","5,06,963","5,00,937","65,94","2,02"
13-03-2017 09:00,"56,42","12,99","3592,19","4,59,534","4,05,205","9,94,998","1,72,558","2,50,269","2,51,763","2,50,686","2,95,096","306,4","2,49,829","2,50,884","5,46,533","4,56,691","6,15,846","4,54,455","4,55,328","5,37,772","5,04,251","65,94","2,02"
13-03-2017 11:00,"56,42","12,99","3768,36","4,21,143","3,97,324","1,00,746","1,75","2,51,411","250,84","2,52,334","2,95,096","306,4","2,50,664","2,53,608","5,39,526","4,31,144","5,50,016","5,66,406","540,54","562,86","5,48,886","64,47","3,09"
13-03-2017 11:00,"56,42","12,99","3759,77","420,41","4,01,133","1,00,736","1,75","2,53,477","2,51,455","2,49,258","2,95,096","306,4","251,06","2,49,214","5,41,628","4,18,008","5,33,832","5,47,184","570,17","540,46","5,44,252","64,47","3,09"
13-03-2017 11:00,"56,42","12,99","3659,77","4,19,922","4,02,539","1,00,725","1,75","2,53,784","2,51,587","2,48,511","2,95,096","306,4","2,51,147","2,47,852","5,41,528","416,31","529,84","540,23","577,77","534,86","543,48","64,47","3,09"
13-03-2017 11:00,"56,42","12,99","3564,45","4,19,922","389,18","1,00,714","1,75","2,53,608","2,49,126","2,46,226","2,95,096","306,4","2,50,269","2,51,191","5,38,726","4,23,102","5,38,904","5,57,734","5,57,498","5,50,092","543,92","64,47","3,09"
13-03-2017 11:00,"56,42","12,99","3568,75","4,22,363","3,95,215","1,00,704","1,75","2,54,092","2,48,159","2,50,225","2,95,096","306,4","2,49,697","2,49,741","5,44,031","4,18,008","5,31,674","580,55","5,47,142","5,55,692","5,50,654","64,47","3,09"
13-03-2017 11:00,"56,42","12,99","3635,16","4,16,138","3,95,215","1,00,693","1,75","2,53,521","2,49,478","2,45,566","2,95,096","306,4","2,49,609","2,48,994","553,54","4,34,886","5,44,404","5,74,528","5,48,028","5,56,588","5,62,462","64,47","3,09"
13-03-2017 11:00,"56,42","12,99","3667,58","4,12,964","396,27","1,00,683","1,75","2,52,114","2,50,708","2,49,565","2,95,096","306,4","2,50,313","2,49,302","5,61,147","4,32,738","5,42,572","5,10,035","5,54,748","5,69,692","564,56","64,47","3,09"
